LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-11-29 18:35:39,1900-01-00 00:00:00,,60:02:92:13:A7:CC,-77, ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-84, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-83, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-84, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-82, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-82, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-82, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-82, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-73, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-73, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-72, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:39,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-84, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:40,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-84, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-73, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:41,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-73, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-73, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:42,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-80, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:43,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:44,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,,04:4E:AF:3B:B0:38,-77,,0.000000,0.000000,0.000,0.000,Client
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-83, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-82, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:45,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,,D8:0B:9A:33:64:58,-79,,0.000000,0.000000,0.000,0.000,Client
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:46,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:35:47,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
